ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-12-29T18:17:20Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",2068,BR,187.115.177.146,unknown,Run Away With Me,Carly Rae Jepsen,Emotion,spotify:track:5e0vgBWfwToyphURwynSXa,,,,fwdbtn,fwdbtn,true,,false,1640801835485,false
2021-12-29T18:17:21Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",683,BR,187.115.177.146,unknown,Closer,The Chainsmokers,Closer,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,,,,fwdbtn,fwdbtn,true,,false,1640801838160,false
2021-12-29T18:17:22Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",805,BR,187.115.177.146,unknown,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,spotify:track:6naxalmIoLFWR0siv8dnQQ,,,,fwdbtn,fwdbtn,true,,false,1640801839407,false
2021-12-29T18:21:55Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",446,BR,177.51.2.168,unknown,I Really Like You,Carly Rae Jepsen,Emotion,spotify:track:0PGLRTN0X6DrXh645WJCIY,,,,fwdbtn,endplay,true,,false,1640801840773,false
2021-12-29T18:31:11Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",305746,BR,177.51.2.168,unknown,Asa-Sa,Ikebe Shakedown,Ikebe Shakedown,spotify:track:6I79sp1ynf6kPol7YpsAay,,,,clickrow,trackdone,true,,false,1640802113572,false
2021-12-29T18:31:12Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",243693,BR,177.51.2.168,unknown,Dram,Ikebe Shakedown,Stone by Stone,spotify:track:3bMQUvGEAib8rYvKWWKu9m,,,,trackdone,trackdone,true,,false,1640802419084,false
2021-12-29T18:36:42Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",323973,BR,177.51.2.168,unknown,Lament,Robohands,Green,spotify:track:6OxIEWUGenESgfvRgjSrGQ,,,,trackdone,trackdone,true,,false,1640802663590,false
2021-12-29T19:13:42Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",18690,BR,187.115.177.146,unknown,Candi Bar,Candido,Candido,spotify:track:0T2Kk52AYzARu9qfPLPun1,,,,trackdone,unexpected-exit-while-paused,true,,false,1640802987895,false
2021-12-29T19:17:49Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",156280,BR,177.51.2.168,unknown,Hank Is Dead,Red Fang,Murder the Mountains (Deluxe Version),spotify:track:2GZbJjsph5LKA0reVwefxH,,,,playbtn,trackdone,true,,false,1640805306161,false
2021-12-29T19:27:01Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",522813,BR,177.51.6.245,unknown,They Rode On,Watain,The Wild Hunt,spotify:track:4vK7YxgpYLEU97fA3M3EeI,,,,trackdone,trackdone,true,,false,1640805467388,false
2021-12-29T19:30:54Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",260741,BR,177.51.6.245,unknown,Born For One Thing,Gojira,Amazonia,spotify:track:6y5So18BIGkUQ37gUudYxQ,,,,trackdone,trackdone,true,,false,1640805991018,false
2021-12-29T19:31:00Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",4647,BR,177.51.6.245,unknown,High Road,Mastodon,Once More 'Round the Sun,spotify:track:4coYVm83MTdcEKlWcbU4Zh,,,,trackdone,fwdbtn,true,,false,1640806252327,false
2021-12-29T19:31:05Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",4720,BR,177.51.6.245,unknown,Freya,The Sword,Age of Winters,spotify:track:4FWC84DQU9Y07aPdiBwTy3,,,,fwdbtn,fwdbtn,true,,false,1640806258255,false
2021-12-29T19:31:29Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",23822,BR,177.51.6.245,unknown,Schism,TOOL,Lateralus,spotify:track:55mJleti2WfWEFNFcBduhc,,,,fwdbtn,fwdbtn,true,,false,1640806263198,false
2021-12-29T19:31:31Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",2004,BR,177.51.6.245,unknown,Setting Fire to Sleeping Giants,The Dillinger Escape Plan,Miss Machine,spotify:track:2ZyNYdziwt0ZS9mxRiwnXM,,,,fwdbtn,fwdbtn,true,,false,1640806287550,false
2021-12-29T19:38:30Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",418307,BR,177.51.6.245,unknown,Alberic,The Dead Pirates,Highmare,spotify:track:0p4HHctjs5OnhPPWDNfJLC,,,,fwdbtn,trackdone,true,,false,1640806289579,false
2021-12-29T19:38:36Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",5545,BR,177.51.6.245,unknown,Big Sky Theory,Dozer,Through The Eyes Of Heathens,spotify:track:3DfkROuXIZIm85D3ThmrlX,,,,trackdone,fwdbtn,true,,false,1640806707659,false
2021-12-29T19:38:38Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1495,BR,177.51.6.245,unknown,Revolve,Melvins,Stoner Witch,spotify:track:09hctAvAEUpm7MKl1RBK2j,,,,fwdbtn,fwdbtn,true,,false,1640806714603,false
2021-12-29T19:38:40Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1045,BR,177.51.6.245,unknown,Powertrip,Monster Magnet,Powertrip,spotify:track:2855a8NCBwEAAdnJftGizK,,,,fwdbtn,fwdbtn,true,,false,1640806716260,false
2021-12-29T19:38:44Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",4255,BR,177.51.6.245,unknown,Fingers Dance,The Dead Pirates,Fat,spotify:track:5hCUD08xpUZ7PgsGRZwgGB,,,,fwdbtn,fwdbtn,true,,false,1640806717437,false
2021-12-29T19:38:45Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",542,BR,177.51.6.245,unknown,7empest,TOOL,Fear Inoculum,spotify:track:0gGfmw4csswZmFPj9YK8GW,,,,fwdbtn,fwdbtn,true,,false,1640806722640,false
2021-12-29T19:38:47Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",305,BR,177.51.6.245,unknown,The Motherload,Mastodon,Once More 'Round the Sun,spotify:track:6EF0xhfKtQNqUPz2mnE5BD,,,,fwdbtn,fwdbtn,true,,false,1640806723746,false
2021-12-29T19:38:53Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",5119,BR,177.51.6.245,unknown,Gardenia,Kyuss,Welcome to Sky Valley,spotify:track:18EkFrYFOGyFK52iiWY8No,,,,fwdbtn,fwdbtn,true,,false,1640806725141,false
2021-12-29T19:38:54Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1356,BR,177.51.6.245,unknown,Rasayana,Siena Root,A New Day Dawning,spotify:track:2LwM4JgvJ3SiIaQOIXJT6n,,,,fwdbtn,fwdbtn,true,,false,1640806730939,false
2021-12-29T19:38:57Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",2146,BR,177.51.6.245,unknown,Sulfur Giants,Jess and the Ancient Ones,Jess and the Ancient Ones,spotify:track:2KaESE0oDTbdhpJV22KHLa,,,,fwdbtn,fwdbtn,true,,false,1640806732408,false
2021-12-29T19:45:23Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",385535,BR,177.51.6.245,unknown,Wolmar,Audrey Fall,Mitau,spotify:track:0JCnSBBGsougr5rRgDKob2,,,,fwdbtn,trackdone,true,,false,1640806735122,false
2021-12-29T19:45:28Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",4488,BR,177.51.6.245,unknown,Wires,Red Fang,Murder the Mountains (Deluxe Version),spotify:track:4yl1IpHPuXUV2MjxXy6hZn,,,,trackdone,fwdbtn,true,,false,1640807120659,false
2021-12-29T19:45:36Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",7104,BR,177.51.6.245,unknown,Parsonz Curse,Royal Thunder,CVI,spotify:track:4lB8DlkAdlHyjHpvSwv7az,,,,fwdbtn,fwdbtn,true,,false,1640807126506,false
2021-12-29T19:45:37Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1312,BR,177.51.6.245,unknown,Lost Highway,Wo Fat,The Black Code,spotify:track:56znEgFkHWqlHcIyMGb724,,,,fwdbtn,fwdbtn,true,,false,1640807133929,false
2021-12-29T19:45:38Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1007,BR,177.51.6.245,unknown,YYZ,Rush,Moving Pictures,spotify:track:3lpDrxUkr0tIe1kmJvdK7d,,,,fwdbtn,fwdbtn,true,,false,1640807135365,false
2021-12-29T19:53:15Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",449946,BR,177.51.6.245,unknown,Desert Cruiser,Truckfighters,Gravity X,spotify:track:4SNVaP303lu2bU5GnT3nMm,,,,fwdbtn,trackdone,true,,false,1640807136708,false
2021-12-29T19:58:31Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",315466,BR,187.115.177.146,unknown,Hollywood,Emma Ruth Rundle,Hollywood,spotify:track:7hoaK7WIFRhMfgbRoWyGo7,,,,trackdone,trackdone,true,,false,1640807592999,false
2021-12-29T20:05:56Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",380773,BR,187.115.177.146,unknown,Black Flames March,Watain,The Wild Hunt,spotify:track:67NmAcOBbppWwqory0sYir,,,,trackdone,trackdone,true,,false,1640807909117,false
2021-12-29T20:09:11Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",193866,BR,187.115.177.146,unknown,Smash It Up!,The (International) Noise Conspiracy,Survival Sickness,spotify:track:4F1yUP1Y2vlsyGGlVuFPcH,,,,trackdone,trackdone,true,,false,1640808354769,false
2021-12-29T20:12:45Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",214066,BR,187.115.177.146,unknown,3's & 7's,Queens of the Stone Age,Era Vulgaris,spotify:track:44JEbGi3NxptsEuxDNGiAR,,,,trackdone,trackdone,true,,false,1640808549156,false
2021-12-29T20:13:42Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",225,BR,187.115.177.146,unknown,1944,Audrey Fall,Mitau,spotify:track:1qOVvGRqlHqW5d7l139QPl,,,,trackdone,endplay,true,,false,1640808763738,false
2021-12-29T20:13:43Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1200,BR,187.115.177.146,unknown,Papo Reto (Prazer É Sexo O Resto É Negócio),Charlie Brown Jr.,Bocas Ordinárias,spotify:track:0B5nSzWGWwvYbKl3GvCMuZ,,,,playbtn,fwdbtn,true,,false,1640808819911,false
2021-12-29T20:13:45Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1352,BR,187.115.177.146,unknown,Lifestyles of the Rich & Famous,Good Charlotte,The Young and The Hopeless,spotify:track:2g2a5kDeZexbUTD8abcvm6,,,,fwdbtn,fwdbtn,true,,false,1640808821792,false
2021-12-29T20:13:47Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",856,BR,187.115.177.146,unknown,All Nightmare Long,Metallica,Death Magnetic,spotify:track:3e7wv9TChjWrnXHrk5NyBU,,,,fwdbtn,fwdbtn,true,,false,1640808823498,false
2021-12-29T20:13:48Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",878,BR,187.115.177.146,unknown,King For A Day,Pierce The Veil,Collide With The Sky,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,,,,fwdbtn,fwdbtn,true,,false,1640808824926,false
2021-12-29T20:13:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",545,BR,187.115.177.146,unknown,Dirty Magic,The Offspring,Days Go By,spotify:track:0iRJc27fHvcDd7D3mUlZZX,,,,fwdbtn,fwdbtn,true,,false,1640808826640,false
2021-12-29T20:16:56Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",10579,BR,187.115.177.146,unknown,Electric Worry,Clutch,From Beale Street to Oblivion,spotify:track:7mQgJx5mfCuI6o8elrYCKg,,,,trackdone,fwdbtn,true,,false,1640808984452,false
2021-12-29T20:16:56Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",260,BR,187.115.177.146,unknown,Sk8er Boi,Avril Lavigne,Let Go,spotify:track:00Mb3DuaIH1kjrwOku9CGU,,,,fwdbtn,fwdbtn,true,,false,1640808996671,false
2021-12-29T20:16:56Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",156000,BR,187.115.177.146,unknown,Slim Pickens Does The Right Thing And Rides The Bomb To Hell,The Offspring,Days Go By,spotify:track:1feH81BVs89SplmcJzuh1F,,,,fwdbtn,trackdone,true,,false,1640808828206,false
2021-12-29T20:22:39Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",314080,BR,177.51.6.245,unknown,Wolf Like Me,Local H,Local H's Awesome Mix Tape #1,spotify:track:3N3mn46tu41qqjT5sSqJ29,,,,fwdbtn,trackdone,true,,false,1640809014630,false
2021-12-29T20:22:40Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",13403,BR,177.51.6.245,unknown,Original Prankster,The Offspring,Conspiracy Of One,spotify:track:6gfDXAX85YWdVwxpbz0npv,,,,trackdone,fwdbtn,true,,false,1640809328472,false
2021-12-29T20:22:44Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",4365,BR,177.51.6.245,unknown,The Murderer,Cvlt Ov the Svn,The Murderer,spotify:track:2af6T4OXRXxZX6pDtrb0Vo,,,,fwdbtn,fwdbtn,true,,false,1640809343180,false
2021-12-29T23:43:08Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",247834,BR,177.51.0.115,unknown,The Dream,Thee Oh Sees,Carrion Crawler / The Dream,spotify:track:1JdweBSkJMLjnNW6LzmXJ8,,,,fwdbtn,unexpected-exit-while-paused,true,,false,1640809362613,false
2021-12-29T23:50:40Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",247834,BR,177.37.172.105,unknown,The Dream,Thee Oh Sees,Carrion Crawler / The Dream,spotify:track:1JdweBSkJMLjnNW6LzmXJ8,,,,fwdbtn,unexpected-exit-while-paused,true,,false,1640809362613,false
2021-12-30T00:35:23Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",4000,BR,177.37.172.105,unknown,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:4kLLWz7srcuLKA7Et40PQR,,,,playbtn,logout,true,,false,1640821843962,false
2021-12-30T00:40:14Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",263500,BR,177.37.172.105,unknown,Ghostbusters Meets Metal,ERock,Movies Meet Metal Vol. 2,spotify:track:3xV88cmKQWQhNsT7KeY4TA,,,,clickrow,trackdone,true,,false,1640824549819,false
2021-12-30T00:43:33Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",198732,BR,177.37.172.105,unknown,"The Wolven Storm: Priscilla's Son (From ""The Witcher 3- Wild Hunt"")",Geek Music,"The Best Video Game Music, Vol. 5",spotify:track:5XxW0kkKOTqTI1SawvKpJX,,,,trackdone,trackdone,true,,false,1640824813155,false
2021-12-30T00:44:22Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",47786,BR,177.37.172.105,unknown,Atlantico,Roberto Cacciapaglia,Quarto tempo,spotify:track:288X66VR8m2GxApJBqZ4pb,,,,trackdone,fwdbtn,true,,false,1640825012430,false
2021-12-30T00:46:46Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",144360,BR,177.37.172.105,unknown,Carmina Burana: O Fortuna,Carl Orff,Orff: Carmina Burana,spotify:track:6xez71zpAqQ6N5i8E1jHlD,,,,fwdbtn,trackdone,true,,false,1640825061527,false
2021-12-30T20:39:51Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",5603,BR,177.51.3.14,unknown,Different Strokes,TV Themes,The Greatest Comedy Television Themes Ever,spotify:track:18kCciM4tnOjVl4am2Ad9o,,,,trackdone,unexpected-exit-while-paused,true,,false,1640825205314,false
2021-12-30T20:45:01Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",263440,BR,177.51.3.14,unknown,All My Life,Foo Fighters,One By One (Expanded Edition),spotify:track:6tsojOQ5wHaIjKqIryLZK6,,,,clickrow,trackdone,true,,false,1640896818649,false
2021-12-30T20:48:54Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",229499,BR,177.51.3.14,unknown,Whiplash,Motörhead,Under Cöver,spotify:track:43UUkrrS5Dw4ltbgrvudi8,,,,trackdone,trackdone,true,,false,1640897082206,false
2021-12-30T20:48:54Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",252,BR,177.51.3.14,unknown,The Rock Show,blink-182,Take Off Your Pants And Jacket,spotify:track:2ydUT1pFhuLDnouelIv4WH,,,,fwdbtn,fwdbtn,true,,false,1640897320354,false
2021-12-30T20:48:54Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",6619,BR,177.51.3.14,unknown,No Cigar,Millencolin,Pennybridge Pioneers,spotify:track:3KLkRy9l3us98SIp6mmxkk,,,,trackdone,fwdbtn,true,,false,1640897312181,false
2021-12-30T20:48:55Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",939,BR,177.51.3.14,unknown,Superman,Goldfinger,Hang-Ups,spotify:track:4X3qGigyU6ARi3HP4lWD95,,,,fwdbtn,fwdbtn,true,,false,1640897332484,false
2021-12-30T20:48:56Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",0,BR,177.51.3.14,unknown,Breakout,Foo Fighters,There Is Nothing Left To Lose,spotify:track:2kh0u2d2YKQ7BCqeLPdHk6,,,,fwdbtn,fwdbtn,true,,false,1640897334111,false
2021-12-30T20:48:58Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1367,BR,177.51.3.14,unknown,Holiday in Cambodia - Single Version,Dead Kennedys,Fresh Fruit For Rotting Vegetables,spotify:track:6ZR7gzHIvcj4qvo5q4kqXN,,,,fwdbtn,fwdbtn,true,,false,1640897335374,false
2021-12-30T20:48:59Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",561,BR,177.51.3.14,unknown,Misery Business,Paramore,Riot!,spotify:track:6SpLc7EXZIPpy0sVko0aoU,,,,fwdbtn,fwdbtn,true,,false,1640897337365,false
2021-12-30T20:49:03Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",2318,BR,177.51.3.14,unknown,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",spotify:track:6TfBA04WJ3X1d1wXhaCFVT,,,,fwdbtn,fwdbtn,true,,false,1640897338779,false
2021-12-30T20:49:06Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",2885,BR,177.51.3.14,unknown,My Skateboard Will Go On,Anamanaguchi,My Skateboard Will Go On,spotify:track:3VAu7hzDbqJquXa0vHjwbJ,,,,fwdbtn,fwdbtn,true,,false,1640897342157,false
2021-12-30T20:49:24Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",2234,BR,177.51.3.14,unknown,Zero - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness,spotify:track:4YFcGTdgmEuw8xTO4XrxbB,,,,fwdbtn,endplay,true,,false,1640897345394,false
2021-12-30T20:49:25Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",849,BR,177.51.3.14,unknown,Stranded,Gojira,Magma,spotify:track:60fUDmIWuKhngaeBIVhqIV,,,,playbtn,fwdbtn,true,,false,1640897362838,false
2021-12-30T20:49:27Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",841,BR,177.51.3.14,unknown,Roscoe - Beyond the Wizard's Sleeve Remix,Midlake,Late Night Tales: Groove Armada,spotify:track:6pj2yQlRvxYKLMxMTJaUUT,,,,fwdbtn,fwdbtn,true,,false,1640897364502,false
2021-12-30T20:49:36Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",8080,BR,177.51.3.14,unknown,Parsonz Curse,Royal Thunder,CVI,spotify:track:4lB8DlkAdlHyjHpvSwv7az,,,,fwdbtn,fwdbtn,true,,false,1640897366564,false
2021-12-30T20:49:38Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",660,BR,177.51.3.14,unknown,The Way You Used To Do,Queens of the Stone Age,Villains,spotify:track:52LL3IFB8N3PaJmoZ8Xii1,,,,fwdbtn,fwdbtn,true,,false,1640897375506,false
2021-12-30T20:49:40Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1689,BR,177.51.3.14,unknown,Black Flames March,Watain,The Wild Hunt,spotify:track:67NmAcOBbppWwqory0sYir,,,,fwdbtn,fwdbtn,true,,false,1640897376840,false
2021-12-30T20:53:03Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",204226,BR,177.51.3.14,unknown,Born A Legend,Dozer,Through The Eyes Of Heathens,spotify:track:4ziIa0AsxncKbOz4nXYhqM,,,,fwdbtn,trackdone,true,,false,1640897378909,false
2021-12-30T20:59:16Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",2958,BR,177.51.3.14,unknown,X-Ray Visions,Clutch,Psychic Warfare,spotify:track:3MWjHnS7hpzrtRqNhT4DsS,,,,trackdone,endplay,true,,false,1640897582368,false
2021-12-30T20:59:18Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",0,BR,177.51.3.14,unknown,Higher Ground,Stevie Wonder,Innervisions,spotify:track:0dMd4rilfd6gPbXaLpNYhu,,,,playbtn,unexpected-exit,true,,false,1640897955165,false
2021-12-30T20:59:19Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",0,BR,177.51.3.14,unknown,Kids with Guns,Gorillaz,Demon Days,spotify:track:0eEgMbSzOHmkOeVuNC3E0k,,,,fwdbtn,unexpected-exit,true,,false,1640897957404,false
2021-12-30T20:59:21Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",0,BR,177.51.3.14,unknown,Chicken,Jaco Pastorius,Broadway Blues,spotify:track:4IDdUssauEYJ9kTit6tOU6,,,,fwdbtn,unexpected-exit,true,,false,1640897958574,false
2021-12-30T20:59:30Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",0,BR,177.51.3.14,unknown,U Can't Hold No Groove (If You Ain't Got No Pocket),Victor Wooten,A Show of Hands 15,spotify:track:2Yrvgx1OgSlTlEcaR8izUh,,,,fwdbtn,endplay,true,,false,1640897959863,false
2021-12-30T20:59:42Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",812,BR,177.51.3.14,unknown,The Dark Of The Matinée,Franz Ferdinand,Franz Ferdinand,spotify:track:6gaWfLDoeG1eoiDAVBN4i8,,,,playbtn,endplay,true,,false,1640897969740,false
2021-12-30T20:59:44Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",0,BR,177.51.3.14,unknown,Revolucion Cubana,Conjunto Artemiseño,Crónicas de la Revolución Cubana,spotify:track:4vmcWlvz3roEMDybbT0vtm,,,,playbtn,unexpected-exit,true,,false,1640897981277,false
2021-12-30T21:00:28Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",0,BR,177.51.3.14,unknown,Gimme Shelter,The Rolling Stones,Let It Bleed,spotify:track:6H3kDe7CGoWYBabAeVWGiD,,,,fwdbtn,unexpected-exit,true,,false,1640897983089,false
2021-12-30T21:02:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",140773,BR,177.51.3.14,unknown,Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,,,,fwdbtn,trackdone,true,,false,1640898027470,false
2021-12-30T21:03:02Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",10438,BR,177.51.3.14,unknown,Hino Nacional Portugal - A Portuguesa,Kpm National Anthems,Hino Nacional Portugal (Força Portugal!),spotify:track:6zEahemnUh81KSv0Yvprqv,,,,trackdone,fwdbtn,true,,false,1640898167718,false
2021-12-30T21:03:02Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",1270,BR,177.51.3.14,unknown,Brothers In Arms - Remastered 1996,Dire Straits,Brothers In Arms,spotify:track:3elV4E1GOKfF0MVRgdp6eU,,,,fwdbtn,fwdbtn,true,,false,1640898179668,false
2021-12-30T21:04:09Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 11 API 30 (samsung, SM-M526B)",66575,BR,177.51.3.14,unknown,Song of the Korean People's Army,Ewan Dobson,The Pit of Despair and the Joy of the Trampoline,spotify:track:4GiwV0XBzMwRcaLMJPravM,,,,fwdbtn,trackdone,true,,false,1640898180960,false
